genre,sample_rate,artist,length,song_name,part,file_path
indie,48000,Radiohead,18845501,Paranoid Android,6,../data/song_mels/indie/Radiohead_Paranoid Android_part6
indie,48000,Razorlight,10949974,America,1,../data/song_mels/indie/Razorlight_America_part1
indie,48000,Razorlight,10949974,America,2,../data/song_mels/indie/Razorlight_America_part2
indie,48000,Razorlight,10949974,America,3,../data/song_mels/indie/Razorlight_America_part3
indie,44100,Regina Spektor,10098688,Fidelity,1,../data/song_mels/indie/Regina Spektor_Fidelity_part1
indie,44100,Regina Spektor,10098688,Fidelity,2,../data/song_mels/indie/Regina Spektor_Fidelity_part2
indie,44100,Regina Spektor,10098688,Fidelity,3,../data/song_mels/indie/Regina Spektor_Fidelity_part3
indie,48000,Sia,13059200,Breathe Me,1,../data/song_mels/indie/Sia_Breathe Me_part1
indie,48000,Sia,13059200,Breathe Me,2,../data/song_mels/indie/Sia_Breathe Me_part2
indie,48000,Sia,13059200,Breathe Me,3,../data/song_mels/indie/Sia_Breathe Me_part3
indie,48000,Sia,13059200,Breathe Me,4,../data/song_mels/indie/Sia_Breathe Me_part4
indie,48000,Snow Patrol,10615049,Chasing Cars,1,../data/song_mels/indie/Snow Patrol_Chasing Cars_part1
indie,48000,Snow Patrol,10615049,Chasing Cars,2,../data/song_mels/indie/Snow Patrol_Chasing Cars_part2
indie,48000,Snow Patrol,10615049,Chasing Cars,3,../data/song_mels/indie/Snow Patrol_Chasing Cars_part3
indie,48000,Snow Patrol,16832610,Open Your Eyes,1,../data/song_mels/indie/Snow Patrol_Open Your Eyes_part1
indie,48000,Snow Patrol,16832610,Open Your Eyes,2,../data/song_mels/indie/Snow Patrol_Open Your Eyes_part2
indie,48000,Snow Patrol,16832610,Open Your Eyes,3,../data/song_mels/indie/Snow Patrol_Open Your Eyes_part3
indie,48000,Snow Patrol,16832610,Open Your Eyes,4,../data/song_mels/indie/Snow Patrol_Open Your Eyes_part4
indie,48000,Snow Patrol,16832610,Open Your Eyes,5,../data/song_mels/indie/Snow Patrol_Open Your Eyes_part5
indie,48000,Snow Patrol,12501438,Run,1,../data/song_mels/indie/Snow Patrol_Run_part1
indie,48000,Snow Patrol,12501438,Run,2,../data/song_mels/indie/Snow Patrol_Run_part2
indie,48000,Snow Patrol,12501438,Run,3,../data/song_mels/indie/Snow Patrol_Run_part3
indie,48000,Snow Patrol,12501438,Run,4,../data/song_mels/indie/Snow Patrol_Run_part4
indie,48000,Stars,12286886,Your Ex-Lover Is Dead,1,../data/song_mels/indie/Stars_Your Ex-Lover Is Dead_part1
indie,48000,Stars,12286886,Your Ex-Lover Is Dead,2,../data/song_mels/indie/Stars_Your Ex-Lover Is Dead_part2
indie,48000,Stars,12286886,Your Ex-Lover Is Dead,3,../data/song_mels/indie/Stars_Your Ex-Lover Is Dead_part3
indie,48000,Stars,12286886,Your Ex-Lover Is Dead,4,../data/song_mels/indie/Stars_Your Ex-Lover Is Dead_part4
indie,44100,The Fratellis,10119168,Chelsea Dagger,1,../data/song_mels/indie/The Fratellis_Chelsea Dagger_part1
indie,44100,The Fratellis,10119168,Chelsea Dagger,2,../data/song_mels/indie/The Fratellis_Chelsea Dagger_part2
indie,44100,The Fratellis,10119168,Chelsea Dagger,3,../data/song_mels/indie/The Fratellis_Chelsea Dagger_part3
indie,48000,The Fratellis,10377648,Whistle for the Choir,1,../data/song_mels/indie/The Fratellis_Whistle for the Choir_part1
indie,48000,The Fratellis,10377648,Whistle for the Choir,2,../data/song_mels/indie/The Fratellis_Whistle for the Choir_part2
indie,48000,The Fratellis,10377648,Whistle for the Choir,3,../data/song_mels/indie/The Fratellis_Whistle for the Choir_part3
indie,48000,The Fray,12805155,How to Save a Life,1,../data/song_mels/indie/The Fray_How to Save a Life_part1
indie,48000,The Fray,12805155,How to Save a Life,2,../data/song_mels/indie/The Fray_How to Save a Life_part2
indie,48000,The Fray,12805155,How to Save a Life,3,../data/song_mels/indie/The Fray_How to Save a Life_part3
indie,48000,The Fray,12805155,How to Save a Life,4,../data/song_mels/indie/The Fray_How to Save a Life_part4
indie,44100,The Killers,12370944,All These Things That I've Done,1,../data/song_mels/indie/The Killers_All These Things That I've Done_part1
indie,44100,The Killers,12370944,All These Things That I've Done,2,../data/song_mels/indie/The Killers_All These Things That I've Done_part2
indie,44100,The Killers,12370944,All These Things That I've Done,3,../data/song_mels/indie/The Killers_All These Things That I've Done_part3
indie,44100,The Killers,12370944,All These Things That I've Done,4,../data/song_mels/indie/The Killers_All These Things That I've Done_part4
indie,44100,The Killers,11432960,Human,1,../data/song_mels/indie/The Killers_Human_part1
indie,44100,The Killers,11432960,Human,2,../data/song_mels/indie/The Killers_Human_part2
indie,44100,The Killers,11432960,Human,3,../data/song_mels/indie/The Killers_Human_part3
indie,44100,The Killers,11432960,Human,4,../data/song_mels/indie/The Killers_Human_part4
indie,44100,The Killers,10759168,Jenny Was a Friend of Mine,1,../data/song_mels/indie/The Killers_Jenny Was a Friend of Mine_part1
indie,44100,The Killers,10759168,Jenny Was a Friend of Mine,2,../data/song_mels/indie/The Killers_Jenny Was a Friend of Mine_part2
indie,44100,The Killers,10759168,Jenny Was a Friend of Mine,3,../data/song_mels/indie/The Killers_Jenny Was a Friend of Mine_part3
indie,44100,The Killers,10759168,Jenny Was a Friend of Mine,4,../data/song_mels/indie/The Killers_Jenny Was a Friend of Mine_part4
indie,44100,The Killers,9614336,Mr Brightside,1,../data/song_mels/indie/The Killers_Mr Brightside_part1
indie,44100,The Killers,9614336,Mr Brightside,2,../data/song_mels/indie/The Killers_Mr Brightside_part2
indie,44100,The Killers,9614336,Mr Brightside,3,../data/song_mels/indie/The Killers_Mr Brightside_part3
indie,44100,The Killers,10034176,Mr. Brightside,1,../data/song_mels/indie/The Killers_Mr. Brightside_part1
indie,44100,The Killers,10034176,Mr. Brightside,2,../data/song_mels/indie/The Killers_Mr. Brightside_part2
indie,44100,The Killers,10034176,Mr. Brightside,3,../data/song_mels/indie/The Killers_Mr. Brightside_part3
indie,44100,The Killers,10428416,Smile Like You Mean It,1,../data/song_mels/indie/The Killers_Smile Like You Mean It_part1
indie,44100,The Killers,10428416,Smile Like You Mean It,2,../data/song_mels/indie/The Killers_Smile Like You Mean It_part2
indie,44100,The Killers,10428416,Smile Like You Mean It,3,../data/song_mels/indie/The Killers_Smile Like You Mean It_part3
indie,44100,The Killers,13966336,When You Were Young,1,../data/song_mels/indie/The Killers_When You Were Young_part1
indie,44100,The Killers,13966336,When You Were Young,2,../data/song_mels/indie/The Killers_When You Were Young_part2
indie,44100,The Killers,13966336,When You Were Young,3,../data/song_mels/indie/The Killers_When You Were Young_part3
indie,44100,The Killers,13966336,When You Were Young,4,../data/song_mels/indie/The Killers_When You Were Young_part4
indie,44100,The Killers,13966336,When You Were Young,5,../data/song_mels/indie/The Killers_When You Were Young_part5
indie,48000,The Kooks,9711700,Naive,1,../data/song_mels/indie/The Kooks_Naive_part1
indie,48000,The Kooks,9711700,Naive,2,../data/song_mels/indie/The Kooks_Naive_part2
indie,48000,The Kooks,9711700,Naive,3,../data/song_mels/indie/The Kooks_Naive_part3
indie,44100,The Kooks,9860096,Ooh La,1,../data/song_mels/indie/The Kooks_Ooh La_part1
indie,44100,The Kooks,9860096,Ooh La,2,../data/song_mels/indie/The Kooks_Ooh La_part2
indie,44100,The Kooks,9860096,Ooh La,3,../data/song_mels/indie/The Kooks_Ooh La_part3
indie,48000,The Kooks,4912414,Seaside,1,../data/song_mels/indie/The Kooks_Seaside_part1
indie,48000,The Kooks,8173610,She Moves in Her Own Way,1,../data/song_mels/indie/The Kooks_She Moves in Her Own Way_part1
indie,48000,The Kooks,8173610,She Moves in Her Own Way,2,../data/song_mels/indie/The Kooks_She Moves in Her Own Way_part2
indie,44100,The Postal Service,11890688,Such Great Heights,1,../data/song_mels/indie/The Postal Service_Such Great Heights_part1
indie,44100,The Postal Service,11890688,Such Great Heights,2,../data/song_mels/indie/The Postal Service_Such Great Heights_part2
indie,44100,The Postal Service,11890688,Such Great Heights,3,../data/song_mels/indie/The Postal Service_Such Great Heights_part3
indie,44100,The Postal Service,11890688,Such Great Heights,4,../data/song_mels/indie/The Postal Service_Such Great Heights_part4
indie,48000,The Shins,9608320,Caring Is Creepy,1,../data/song_mels/indie/The Shins_Caring Is Creepy_part1
indie,48000,The Shins,9608320,Caring Is Creepy,2,../data/song_mels/indie/The Shins_Caring Is Creepy_part2
indie,48000,The Shins,9608320,Caring Is Creepy,3,../data/song_mels/indie/The Shins_Caring Is Creepy_part3
indie,48000,The Shins,11147251,New Slang,1,../data/song_mels/indie/The Shins_New Slang_part1
indie,48000,The Shins,11147251,New Slang,2,../data/song_mels/indie/The Shins_New Slang_part2
indie,48000,The Shins,11147251,New Slang,3,../data/song_mels/indie/The Shins_New Slang_part3
indie,48000,The Smiths,11733508,There Is a Light That Never Goes Out,1,../data/song_mels/indie/The Smiths_There Is a Light That Never Goes Out_part1
indie,48000,The Smiths,11733508,There Is a Light That Never Goes Out,2,../data/song_mels/indie/The Smiths_There Is a Light That Never Goes Out_part2
indie,48000,The Smiths,11733508,There Is a Light That Never Goes Out,3,../data/song_mels/indie/The Smiths_There Is a Light That Never Goes Out_part3
indie,48000,The Smiths,11733508,There Is a Light That Never Goes Out,4,../data/song_mels/indie/The Smiths_There Is a Light That Never Goes Out_part4
indie,48000,The Strokes,10306874,Reptilia,1,../data/song_mels/indie/The Strokes_Reptilia_part1
indie,48000,The Strokes,10306874,Reptilia,2,../data/song_mels/indie/The Strokes_Reptilia_part2
indie,48000,The Strokes,10306874,Reptilia,3,../data/song_mels/indie/The Strokes_Reptilia_part3
indie,48000,The Strokes,9140489,Someday,1,../data/song_mels/indie/The Strokes_Someday_part1
indie,48000,The Strokes,9140489,Someday,2,../data/song_mels/indie/The Strokes_Someday_part2
indie,48000,The Strokes,9140489,Someday,3,../data/song_mels/indie/The Strokes_Someday_part3
indie,48000,The Strokes,9195103,You Only Live Once,1,../data/song_mels/indie/The Strokes_You Only Live Once_part1
indie,48000,The Strokes,9195103,You Only Live Once,2,../data/song_mels/indie/The Strokes_You Only Live Once_part2
indie,48000,The Strokes,9195103,You Only Live Once,3,../data/song_mels/indie/The Strokes_You Only Live Once_part3
indie,44100,The Ting Tings,8869888,Great DJ,1,../data/song_mels/indie/The Ting Tings_Great DJ_part1
indie,44100,The Ting Tings,8869888,Great DJ,2,../data/song_mels/indie/The Ting Tings_Great DJ_part2
indie,44100,The Ting Tings,8869888,Great DJ,3,../data/song_mels/indie/The Ting Tings_Great DJ_part3
indie,44100,The Ting Tings,7656448,Shut Up and Let Me Go,1,../data/song_mels/indie/The Ting Tings_Shut Up and Let Me Go_part1
indie,44100,The Ting Tings,7656448,Shut Up and Let Me Go,2,../data/song_mels/indie/The Ting Tings_Shut Up and Let Me Go_part2
indie,44100,The Ting Tings,9875456,That's Not My Name,1,../data/song_mels/indie/The Ting Tings_That's Not My Name_part1
indie,44100,The Ting Tings,9875456,That's Not My Name,2,../data/song_mels/indie/The Ting Tings_That's Not My Name_part2
indie,44100,The Ting Tings,9875456,That's Not My Name,3,../data/song_mels/indie/The Ting Tings_That's Not My Name_part3
indie,44100,The Verve,12147712,Bitter Sweet Symphony,1,../data/song_mels/indie/The Verve_Bitter Sweet Symphony_part1
indie,44100,The Verve,12147712,Bitter Sweet Symphony,2,../data/song_mels/indie/The Verve_Bitter Sweet Symphony_part2
indie,44100,The Verve,12147712,Bitter Sweet Symphony,3,../data/song_mels/indie/The Verve_Bitter Sweet Symphony_part3
indie,44100,The Verve,12147712,Bitter Sweet Symphony,4,../data/song_mels/indie/The Verve_Bitter Sweet Symphony_part4
indie,44100,The White Stripes,10512384,Seven Nation Army,1,../data/song_mels/indie/The White Stripes_Seven Nation Army_part1
indie,44100,The White Stripes,10512384,Seven Nation Army,2,../data/song_mels/indie/The White Stripes_Seven Nation Army_part2
indie,44100,The White Stripes,10512384,Seven Nation Army,3,../data/song_mels/indie/The White Stripes_Seven Nation Army_part3
indie,48000,Vampire Weekend,11291029,Exit Music (for a Film),1,../data/song_mels/indie/Vampire Weekend_Exit Music (for a Film)_part1
indie,48000,Vampire Weekend,11291029,Exit Music (for a Film),2,../data/song_mels/indie/Vampire Weekend_Exit Music (for a Film)_part2
indie,48000,Vampire Weekend,11291029,Exit Music (for a Film),3,../data/song_mels/indie/Vampire Weekend_Exit Music (for a Film)_part3
indie,44100,Yeah Yeah Yeahs,8156160,Gold Lion,1,../data/song_mels/indie/Yeah Yeah Yeahs_Gold Lion_part1
indie,44100,Yeah Yeah Yeahs,8156160,Gold Lion,2,../data/song_mels/indie/Yeah Yeah Yeahs_Gold Lion_part2
indie,44100,Yeah Yeah Yeahs,8156160,Gold Lion,3,../data/song_mels/indie/Yeah Yeah Yeahs_Gold Lion_part3
indie,44100,Yeah Yeah Yeahs,9708544,Heads Will Roll,1,../data/song_mels/indie/Yeah Yeah Yeahs_Heads Will Roll_part1
indie,44100,Yeah Yeah Yeahs,9708544,Heads Will Roll,2,../data/song_mels/indie/Yeah Yeah Yeahs_Heads Will Roll_part2
indie,44100,Yeah Yeah Yeahs,9708544,Heads Will Roll,3,../data/song_mels/indie/Yeah Yeah Yeahs_Heads Will Roll_part3
indie,44100,Yeah Yeah Yeahs,11478016,Maps,1,../data/song_mels/indie/Yeah Yeah Yeahs_Maps_part1
indie,44100,Yeah Yeah Yeahs,11478016,Maps,2,../data/song_mels/indie/Yeah Yeah Yeahs_Maps_part2
indie,44100,Yeah Yeah Yeahs,11478016,Maps,3,../data/song_mels/indie/Yeah Yeah Yeahs_Maps_part3
indie,44100,Yeah Yeah Yeahs,11478016,Maps,4,../data/song_mels/indie/Yeah Yeah Yeahs_Maps_part4
jazz,44100,Amy Winehouse,10588160,Back to Black,1,../data/song_mels/jazz/Amy Winehouse_Back to Black_part1
jazz,44100,Amy Winehouse,10588160,Back to Black,2,../data/song_mels/jazz/Amy Winehouse_Back to Black_part2
jazz,44100,Amy Winehouse,10588160,Back to Black,3,../data/song_mels/jazz/Amy Winehouse_Back to Black_part3
jazz,44100,Amy Winehouse,10588160,Back to Black,4,../data/song_mels/jazz/Amy Winehouse_Back to Black_part4
jazz,44100,Amy Winehouse,7418880,Love Is a Losing Game,1,../data/song_mels/jazz/Amy Winehouse_Love Is a Losing Game_part1
jazz,44100,Amy Winehouse,7418880,Love Is a Losing Game,2,../data/song_mels/jazz/Amy Winehouse_Love Is a Losing Game_part2
jazz,44100,Amy Winehouse,9411584,Rehab,1,../data/song_mels/jazz/Amy Winehouse_Rehab_part1
jazz,44100,Amy Winehouse,9411584,Rehab,2,../data/song_mels/jazz/Amy Winehouse_Rehab_part2
jazz,44100,Amy Winehouse,9411584,Rehab,3,../data/song_mels/jazz/Amy Winehouse_Rehab_part3
jazz,48000,Amy Winehouse,9015101,Tears Dry on Their Own,1,../data/song_mels/jazz/Amy Winehouse_Tears Dry on Their Own_part1
jazz,48000,Amy Winehouse,9015101,Tears Dry on Their Own,2,../data/song_mels/jazz/Amy Winehouse_Tears Dry on Their Own_part2
jazz,48000,Amy Winehouse,9015101,Tears Dry on Their Own,3,../data/song_mels/jazz/Amy Winehouse_Tears Dry on Their Own_part3
jazz,48000,Amy Winehouse,11706759,You Know I'm No Good,1,../data/song_mels/jazz/Amy Winehouse_You Know I'm No Good_part1
jazz,48000,Amy Winehouse,11706759,You Know I'm No Good,2,../data/song_mels/jazz/Amy Winehouse_You Know I'm No Good_part2
jazz,48000,Amy Winehouse,11706759,You Know I'm No Good,3,../data/song_mels/jazz/Amy Winehouse_You Know I'm No Good_part3
jazz,48000,Amy Winehouse,11706759,You Know I'm No Good,4,../data/song_mels/jazz/Amy Winehouse_You Know I'm No Good_part4
jazz,44100,Art Blakey & The Jazz Messengers,25170944,Moanin',1,../data/song_mels/jazz/Art Blakey & The Jazz Messengers_Moanin'_part1
jazz,44100,Art Blakey & The Jazz Messengers,25170944,Moanin',2,../data/song_mels/jazz/Art Blakey & The Jazz Messengers_Moanin'_part2
jazz,44100,Art Blakey & The Jazz Messengers,25170944,Moanin',3,../data/song_mels/jazz/Art Blakey & The Jazz Messengers_Moanin'_part3
jazz,44100,Art Blakey & The Jazz Messengers,25170944,Moanin',4,../data/song_mels/jazz/Art Blakey & The Jazz Messengers_Moanin'_part4
jazz,44100,Art Blakey & The Jazz Messengers,25170944,Moanin',5,../data/song_mels/jazz/Art Blakey & The Jazz Messengers_Moanin'_part5
jazz,44100,Art Blakey & The Jazz Messengers,25170944,Moanin',6,../data/song_mels/jazz/Art Blakey & The Jazz Messengers_Moanin'_part6
jazz,44100,Art Blakey & The Jazz Messengers,25170944,Moanin',7,../data/song_mels/jazz/Art Blakey & The Jazz Messengers_Moanin'_part7
jazz,44100,Art Blakey & The Jazz Messengers,25170944,Moanin',8,../data/song_mels/jazz/Art Blakey & The Jazz Messengers_Moanin'_part8
jazz,44100,Art Blakey & The Jazz Messengers,25170944,Moanin',9,../data/song_mels/jazz/Art Blakey & The Jazz Messengers_Moanin'_part9
jazz,48000,Billie Holiday,9173369,Strange Fruit,1,../data/song_mels/jazz/Billie Holiday_Strange Fruit_part1
jazz,48000,Billie Holiday,9173369,Strange Fruit,2,../data/song_mels/jazz/Billie Holiday_Strange Fruit_part2
jazz,48000,Billie Holiday,9173369,Strange Fruit,3,../data/song_mels/jazz/Billie Holiday_Strange Fruit_part3
jazz,44100,Cannonball Adderley,29086720,Autumn Leaves,1,../data/song_mels/jazz/Cannonball Adderley_Autumn Leaves_part1
jazz,44100,Cannonball Adderley,29086720,Autumn Leaves,2,../data/song_mels/jazz/Cannonball Adderley_Autumn Leaves_part2
jazz,44100,Cannonball Adderley,29086720,Autumn Leaves,3,../data/song_mels/jazz/Cannonball Adderley_Autumn Leaves_part3
jazz,44100,Cannonball Adderley,29086720,Autumn Leaves,4,../data/song_mels/jazz/Cannonball Adderley_Autumn Leaves_part4
jazz,44100,Cannonball Adderley,29086720,Autumn Leaves,5,../data/song_mels/jazz/Cannonball Adderley_Autumn Leaves_part5
jazz,44100,Cannonball Adderley,29086720,Autumn Leaves,6,../data/song_mels/jazz/Cannonball Adderley_Autumn Leaves_part6
jazz,44100,Cannonball Adderley,29086720,Autumn Leaves,7,../data/song_mels/jazz/Cannonball Adderley_Autumn Leaves_part7
jazz,44100,Cannonball Adderley,29086720,Autumn Leaves,8,../data/song_mels/jazz/Cannonball Adderley_Autumn Leaves_part8
jazz,44100,Cannonball Adderley,29086720,Autumn Leaves,9,../data/song_mels/jazz/Cannonball Adderley_Autumn Leaves_part9
jazz,44100,Cannonball Adderley,29086720,Autumn Leaves,10,../data/song_mels/jazz/Cannonball Adderley_Autumn Leaves_part10
jazz,48000,Charles Mingus,13814400,Goodbye Pork Pie Hat,1,../data/song_mels/jazz/Charles Mingus_Goodbye Pork Pie Hat_part1
jazz,48000,Charles Mingus,13814400,Goodbye Pork Pie Hat,2,../data/song_mels/jazz/Charles Mingus_Goodbye Pork Pie Hat_part2
jazz,48000,Charles Mingus,13814400,Goodbye Pork Pie Hat,3,../data/song_mels/jazz/Charles Mingus_Goodbye Pork Pie Hat_part3
jazz,48000,Charles Mingus,13814400,Goodbye Pork Pie Hat,4,../data/song_mels/jazz/Charles Mingus_Goodbye Pork Pie Hat_part4
jazz,44100,Chet Baker,6175744,My Funny Valentine,1,../data/song_mels/jazz/Chet Baker_My Funny Valentine_part1
jazz,44100,Chet Baker,6175744,My Funny Valentine,2,../data/song_mels/jazz/Chet Baker_My Funny Valentine_part2
jazz,48000,Corinne Bailey Rae,11251462,Put Your Records On,1,../data/song_mels/jazz/Corinne Bailey Rae_Put Your Records On_part1
jazz,48000,Corinne Bailey Rae,11251462,Put Your Records On,2,../data/song_mels/jazz/Corinne Bailey Rae_Put Your Records On_part2
jazz,48000,Corinne Bailey Rae,11251462,Put Your Records On,3,../data/song_mels/jazz/Corinne Bailey Rae_Put Your Records On_part3
jazz,48000,Dave Brubeck,15081640,Take Five,1,../data/song_mels/jazz/Dave Brubeck_Take Five_part1
jazz,48000,Dave Brubeck,15081640,Take Five,2,../data/song_mels/jazz/Dave Brubeck_Take Five_part2
jazz,48000,Dave Brubeck,15081640,Take Five,3,../data/song_mels/jazz/Dave Brubeck_Take Five_part3
jazz,48000,Dave Brubeck,15081640,Take Five,4,../data/song_mels/jazz/Dave Brubeck_Take Five_part4
jazz,48000,Dave Brubeck,15081640,Take Five,5,../data/song_mels/jazz/Dave Brubeck_Take Five_part5
jazz,48000,Diana Krall,17780480,I've Got You Under My Skin,1,../data/song_mels/jazz/Diana Krall_I've Got You Under My Skin_part1
jazz,48000,Diana Krall,17780480,I've Got You Under My Skin,2,../data/song_mels/jazz/Diana Krall_I've Got You Under My Skin_part2
jazz,48000,Diana Krall,17780480,I've Got You Under My Skin,3,../data/song_mels/jazz/Diana Krall_I've Got You Under My Skin_part3
jazz,48000,Diana Krall,17780480,I've Got You Under My Skin,4,../data/song_mels/jazz/Diana Krall_I've Got You Under My Skin_part4
jazz,48000,Diana Krall,17780480,I've Got You Under My Skin,5,../data/song_mels/jazz/Diana Krall_I've Got You Under My Skin_part5
jazz,48000,Diana Krall,17780480,I've Got You Under My Skin,6,../data/song_mels/jazz/Diana Krall_I've Got You Under My Skin_part6
jazz,48000,Diana Krall,13536000,The Look of Love,1,../data/song_mels/jazz/Diana Krall_The Look of Love_part1
jazz,48000,Diana Krall,13536000,The Look of Love,2,../data/song_mels/jazz/Diana Krall_The Look of Love_part2
jazz,48000,Diana Krall,13536000,The Look of Love,3,../data/song_mels/jazz/Diana Krall_The Look of Love_part3
jazz,48000,Diana Krall,13536000,The Look of Love,4,../data/song_mels/jazz/Diana Krall_The Look of Love_part4
jazz,44100,Ella Fitzgerald,9684992,Summertime,1,../data/song_mels/jazz/Ella Fitzgerald_Summertime_part1
jazz,44100,Ella Fitzgerald,9684992,Summertime,2,../data/song_mels/jazz/Ella Fitzgerald_Summertime_part2
jazz,44100,Ella Fitzgerald,9684992,Summertime,3,../data/song_mels/jazz/Ella Fitzgerald_Summertime_part3
jazz,48000,Etta James,8625280,At Last,1,../data/song_mels/jazz/Etta James_At Last_part1
jazz,48000,Etta James,8625280,At Last,2,../data/song_mels/jazz/Etta James_At Last_part2
jazz,48000,Frank Sinatra,7465866,Fly Me to the Moon,1,../data/song_mels/jazz/Frank Sinatra_Fly Me to the Moon_part1
jazz,48000,Frank Sinatra,7465866,Fly Me to the Moon,2,../data/song_mels/jazz/Frank Sinatra_Fly Me to the Moon_part2
jazz,44100,Frank Sinatra,9974784,I've Got You Under My Skin,1,../data/song_mels/jazz/Frank Sinatra_I've Got You Under My Skin_part1
jazz,44100,Frank Sinatra,9974784,I've Got You Under My Skin,2,../data/song_mels/jazz/Frank Sinatra_I've Got You Under My Skin_part2
jazz,44100,Frank Sinatra,9974784,I've Got You Under My Skin,3,../data/song_mels/jazz/Frank Sinatra_I've Got You Under My Skin_part3
jazz,48000,Frank Sinatra,13260160,My Way,1,../data/song_mels/jazz/Frank Sinatra_My Way_part1
jazz,48000,Frank Sinatra,13260160,My Way,2,../data/song_mels/jazz/Frank Sinatra_My Way_part2
jazz,48000,Frank Sinatra,13260160,My Way,3,../data/song_mels/jazz/Frank Sinatra_My Way_part3
jazz,48000,Frank Sinatra,13260160,My Way,4,../data/song_mels/jazz/Frank Sinatra_My Way_part4
jazz,48000,Frank Sinatra,6142886,Strangers in the Night,1,../data/song_mels/jazz/Frank Sinatra_Strangers in the Night_part1
jazz,48000,Frank Sinatra,6142886,Strangers in the Night,2,../data/song_mels/jazz/Frank Sinatra_Strangers in the Night_part2
jazz,48000,G.M.Orchestra,10493005,Beat Tick Music (live),1,../data/song_mels/jazz/G.M.Orchestra_Beat Tick Music (live)_part1
jazz,48000,G.M.Orchestra,10493005,Beat Tick Music (live),2,../data/song_mels/jazz/G.M.Orchestra_Beat Tick Music (live)_part2
jazz,48000,G.M.Orchestra,10493005,Beat Tick Music (live),3,../data/song_mels/jazz/G.M.Orchestra_Beat Tick Music (live)_part3
jazz,48000,G.M.Orchestra,7809150,We Are Free (Live),1,../data/song_mels/jazz/G.M.Orchestra_We Are Free (Live)_part1
jazz,48000,G.M.Orchestra,7809150,We Are Free (Live),2,../data/song_mels/jazz/G.M.Orchestra_We Are Free (Live)_part2
jazz,48000,Gabriella Cilmi,9703898,Sweet About Me,1,../data/song_mels/jazz/Gabriella Cilmi_Sweet About Me_part1
jazz,48000,Gabriella Cilmi,9703898,Sweet About Me,2,../data/song_mels/jazz/Gabriella Cilmi_Sweet About Me_part2
jazz,48000,Gabriella Cilmi,9703898,Sweet About Me,3,../data/song_mels/jazz/Gabriella Cilmi_Sweet About Me_part3
jazz,44100,Glenn Miller,10716160,In the Mood,1,../data/song_mels/jazz/Glenn Miller_In the Mood_part1
jazz,44100,Glenn Miller,10716160,In the Mood,2,../data/song_mels/jazz/Glenn Miller_In the Mood_part2
jazz,44100,Glenn Miller,10716160,In the Mood,3,../data/song_mels/jazz/Glenn Miller_In the Mood_part3
jazz,44100,Glenn Miller,10716160,In the Mood,4,../data/song_mels/jazz/Glenn Miller_In the Mood_part4
jazz,48000,Herbie Hancock,15955453,Cantaloupe Island,1,../data/song_mels/jazz/Herbie Hancock_Cantaloupe Island_part1
jazz,48000,Herbie Hancock,15955453,Cantaloupe Island,2,../data/song_mels/jazz/Herbie Hancock_Cantaloupe Island_part2
jazz,48000,Herbie Hancock,15955453,Cantaloupe Island,3,../data/song_mels/jazz/Herbie Hancock_Cantaloupe Island_part3
jazz,48000,Herbie Hancock,15955453,Cantaloupe Island,4,../data/song_mels/jazz/Herbie Hancock_Cantaloupe Island_part4
jazz,48000,Herbie Hancock,15955453,Cantaloupe Island,5,../data/song_mels/jazz/Herbie Hancock_Cantaloupe Island_part5
jazz,48000,Herbie Hancock,45185280,Chameleon,1,../data/song_mels/jazz/Herbie Hancock_Chameleon_part1
jazz,48000,Herbie Hancock,45185280,Chameleon,2,../data/song_mels/jazz/Herbie Hancock_Chameleon_part2
jazz,48000,Herbie Hancock,45185280,Chameleon,3,../data/song_mels/jazz/Herbie Hancock_Chameleon_part3
jazz,48000,Herbie Hancock,45185280,Chameleon,4,../data/song_mels/jazz/Herbie Hancock_Chameleon_part4
jazz,48000,Herbie Hancock,45185280,Chameleon,5,../data/song_mels/jazz/Herbie Hancock_Chameleon_part5
jazz,48000,Herbie Hancock,45185280,Chameleon,6,../data/song_mels/jazz/Herbie Hancock_Chameleon_part6
jazz,48000,Herbie Hancock,45185280,Chameleon,7,../data/song_mels/jazz/Herbie Hancock_Chameleon_part7
jazz,48000,Herbie Hancock,45185280,Chameleon,8,../data/song_mels/jazz/Herbie Hancock_Chameleon_part8
jazz,48000,Herbie Hancock,45185280,Chameleon,9,../data/song_mels/jazz/Herbie Hancock_Chameleon_part9
jazz,48000,Herbie Hancock,45185280,Chameleon,10,../data/song_mels/jazz/Herbie Hancock_Chameleon_part10
jazz,48000,Herbie Hancock,45185280,Chameleon,11,../data/song_mels/jazz/Herbie Hancock_Chameleon_part11
jazz,48000,Herbie Hancock,45185280,Chameleon,12,../data/song_mels/jazz/Herbie Hancock_Chameleon_part12
jazz,48000,Herbie Hancock,45185280,Chameleon,13,../data/song_mels/jazz/Herbie Hancock_Chameleon_part13
jazz,48000,Herbie Hancock,45185280,Chameleon,14,../data/song_mels/jazz/Herbie Hancock_Chameleon_part14
jazz,48000,Herbie Hancock,45185280,Chameleon,15,../data/song_mels/jazz/Herbie Hancock_Chameleon_part15
jazz,44100,Herbie Hancock,21047296,Maiden Voyage,1,../data/song_mels/jazz/Herbie Hancock_Maiden Voyage_part1
